"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1,309770000E-1	7,154539824E-1	1,011206818E1	2,677568436E0	1,048499737E1
1,321730420E-1	7,178468108E-1	1,005703354E1	2,864208698E0	1,048155137E1
1,333690830E-1	7,202396393E-1	1,000678444E1	3,048455954E0	1,048558838E1
1,345651250E-1	7,202396393E-1	9,958928108E0	3,235096216E0	1,049594406E1
1,357611670E-1	7,202396393E-1	9,920642853E0	3,397808075E0	1,051108936E1
1,369572080E-1	7,202396393E-1	9,882357597E0	3,522234917E0	1,051598191E1
1,381531980E-1	7,250252366E-1	9,841679573E0	3,634697676E0	1,051643217E1
1,393492400E-1	7,298108935E-1	9,793823242E0	3,756731510E0	1,051497167E1
1,405452810E-1	7,226324677E-1	9,755537987E0	3,883551121E0	1,052495551E1
1,417413230E-1	7,202396393E-1	9,724431038E0	4,010370731E0	1,054354673E1
1,429373650E-1	7,369893789E-1	9,702896118E0	4,125226021E0	1,056914548E1
1,441333540E-1	7,657032609E-1	9,681360245E0	4,232903481E0	1,059398459E1
1,453293960E-1	7,920243144E-1	9,652647018E0	4,321437836E0	1,060545718E1
1,465254380E-1	8,279166222E-1	9,633503914E0	4,383651257E0	1,061631960E1
1,477214790E-1	8,638089895E-1	9,611968994E0	4,424329281E0	1,061653444E1
1,489175210E-1	8,901300430E-1	9,588040352E0	4,448257446E0	1,060706574E1
1,501135100E-1	9,355936646E-1	9,552147865E0	4,460221291E0	1,058359288E1
1,513095520E-1	9,810572863E-1	9,516255379E0	4,457828522E0	1,055432731E1
1,525055940E-1	1,012163997E0	9,492327690E0	4,450650215E0	1,053266577E1
1,537016350E-1	1,050449133E0	9,470791817E0	4,426722050E0	1,050691244E1
1,548976770E-1	1,093519926E0	9,434899330E0	4,369294167E0	1,045484781E1
1,560937190E-1	1,127019525E0	9,399007797E0	4,287938118E0	1,039220544E1
1,572897080E-1	1,165304661E0	9,365508080E0	4,194618225E0	1,032789904E1
1,584857500E-1	1,208375454E0	9,334401131E0	4,082155228E0	1,025939604E1
1,596817920E-1	1,256231904E0	9,315258980E0	3,957728624E0	1,019881289E1
1,608778330E-1	1,292124271E0	9,291330338E0	3,823730469E0	1,013011941E1
1,620738750E-1	1,323230863E0	9,265008926E0	3,680161238E0	1,005658576E1
1,632699170E-1	1,359123230E0	9,257830620E0	3,529413462E0	1,000057014E1
1,644659060E-1	1,399801254E0	9,255437851E0	3,381058455E0	9,952594116E0
1,656619480E-1	1,438086390E0	9,245866776E0	3,223132133E0	9,896601722E0
1,668579900E-1	1,459621787E0	9,245866776E0	3,062813044E0	9,848724381E0
1,680540310E-1	1,478764415E0	9,260223389E0	2,916850805E0	9,820717898E0
1,692500730E-1	1,497906923E0	9,262616158E0	2,782852650E0	9,786932722E0
1,704460630E-1	1,509871125E0	9,262616158E0	2,658426046E0	9,754127226E0
1,716421040E-1	1,529013634E0	9,274580956E0	2,543570518E0	9,737837829E0
1,728381460E-1	1,543370605E0	9,286544800E0	2,435893536E0	9,723964441E0
1,740341880E-1	1,552941918E0	9,286544800E0	2,333002090E0	9,700228950E0
1,752302290E-1	1,569691658E0	9,291330338E0	2,232503414E0	9,683843392E0
1,764262710E-1	1,591227055E0	9,303294182E0	2,146361828E0	9,679367504E0
1,776222600E-1	1,598405480E0	9,303294182E0	2,065006018E0	9,662837708E0
1,788183020E-1	1,596012712E0	9,298508644E0	1,978864312E0	9,639783376E0
1,800143440E-1	1,596012712E0	9,300901413E0	1,883151412E0	9,622904079E0
1,812103850E-1	1,600798368E0	9,303294182E0	1,797009826E0	9,609530809E0
1,824064270E-1	1,588834286E0	9,305686951E0	1,715653777E0	9,594981599E0
1,836024690E-1	1,560120344E0	9,298508644E0	1,624726534E0	9,567443483E0
1,847984580E-1	1,538584948E0	9,293723106E0	1,531406522E0	9,543884888E0
1,859945000E-1	1,524227977E0	9,305686951E0	1,433300734E0	9,537999347E0
1,871905420E-1	1,521835208E0	9,312865257E0	1,344766378E0	9,531727981E0
1,883865830E-1	1,517049551E0	9,320044518E0	1,272981644E0	9,528124234E0
1,895826250E-1	1,502692580E0	9,334401131E0	1,201196909E0	9,530582536E0
1,907786150E-1	1,476371527E0	9,346364975E0	1,124626637E0	9,528850728E0
1,919746560E-1	1,445264935E0	9,365508080E0	1,043270707E0	9,533621877E0
1,931706980E-1	1,409372568E0	9,379864693E0	9,595218897E-1	9,533565699E0
1,943667400E-1	1,375872970E0	9,406186104E0	8,853443861E-1	9,547418401E0
1,955627810E-1	1,344766378E0	9,439684868E0	8,159525394E-1	9,569839370E0
1,967588230E-1	1,313659668E0	9,473184586E0	7,561319470E-1	9,593678306E0
