"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.126681780E-1	8.925228715E-1	4.713860750E-1	9.844072342E0	9.895684018E0
1.138641160E-1	8.805587292E-1	4.713860750E-1	9.822537422E0	9.873187424E0
1.150601050E-1	8.542376757E-1	4.785645306E-1	9.801001549E0	9.849790727E0
1.162560950E-1	8.303094506E-1	4.953143001E-1	9.781859398E0	9.829523046E0
1.174520320E-1	8.255237937E-1	4.929214716E-1	9.765109062E0	9.812329800E0
1.186480220E-1	8.159525394E-1	4.713860750E-1	9.750752449E0	9.796180720E0
1.198440120E-1	8.111668825E-1	4.570291340E-1	9.734002113E0	9.778428528E0
1.210399490E-1	8.087740541E-1	4.426721931E-1	9.722038269E0	9.765659335E0
1.222359390E-1	8.135597110E-1	4.187439680E-1	9.712467194E0	9.755472562E0
1.234318760E-1	8.183453679E-1	3.996013701E-1	9.705288887E0	9.747922998E0
1.246278660E-1	8.279166222E-1	3.804588020E-1	9.695717812E0	9.738436153E0
1.258238550E-1	8.518448472E-1	3.445664644E-1	9.683753014E0	9.727252342E0
1.270197930E-1	8.638089895E-1	3.182454109E-1	9.678967476E0	9.722646631E0
1.282157820E-1	8.614161611E-1	2.919243574E-1	9.676574707E0	9.719226085E0
1.294117720E-1	8.638089895E-1	2.608176768E-1	9.678967476E0	9.720936335E0
1.306077090E-1	8.685946465E-1	2.416750938E-1	9.686145782E0	9.728015400E0
1.318036990E-1	8.781659007E-1	2.273181528E-1	9.693324089E0	9.735675672E0
1.329996370E-1	9.020941257E-1	2.081755698E-1	9.710074425E0	9.754109709E0
1.341956260E-1	9.164510965E-1	1.890329868E-1	9.722038269E0	9.766966990E0
1.353916160E-1	9.284151793E-1	1.651047617E-1	9.722038269E0	9.767663100E0
1.365875530E-1	9.475577474E-1	1.507478207E-1	9.722038269E0	9.769269097E0
1.377835430E-1	9.547362328E-1	1.411765367E-1	9.726823807E0	9.774587125E0
1.389795320E-1	9.690931439E-1	1.268195957E-1	9.731609344E0	9.780564665E0
1.401754700E-1	9.954141974E-1	1.172483116E-1	9.729216576E0	9.780708142E0
