"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1,113908400E-1	-5,886343718E-1	1,032024384E1	1,471585870E0	1,044123978E1
1,125868300E-1	-5,766702294E-1	1,033460140E1	1,430907965E0	1,044911634E1
1,137828190E-1	-5,599204898E-1	1,035374355E1	1,395015597E0	1,046229349E1
1,149788090E-1	-5,312066078E-1	1,036092186E1	1,363908887E0	1,046380092E1
1,161747980E-1	-5,024927258E-1	1,037527943E1	1,325623751E0	1,047168565E1
1,173707880E-1	-4,761717021E-1	1,038485050E1	1,287338614E0	1,047516588E1
1,185667780E-1	-4,426721931E-1	1,038724327E1	1,249053478E0	1,047143333E1
1,197627670E-1	-4,283152521E-1	1,039202881E1	1,220339537E0	1,047219869E1
1,209587570E-1	-4,283152521E-1	1,039920712E1	1,191625714E0	1,047601711E1
1,221546940E-1	-4,259224236E-1	1,041356373E1	1,160519004E0	1,048668316E1
1,233506840E-1	-4,235295951E-1	1,041595650E1	1,136590719E0	1,048634186E1
1,245466730E-1	-4,139583111E-1	1,042313576E1	1,124626637E0	1,049180183E1
1,257426630E-1	-4,091726840E-1	1,043749237E1	1,107876897E0	1,050409732E1
1,269386530E-1	-4,187439680E-1	1,044945621E1	1,088734269E0	1,051436275E1
1,281346420E-1	-4,211367965E-1	1,046859932E1	1,081555843E0	1,053274375E1
1,293306320E-1	-4,163511395E-1	1,048774147E1	1,074377418E0	1,055084623E1
1,305266210E-1	-4,043870270E-1	1,050209904E1	1,064806104E0	1,056368426E1
1,317226110E-1	-3,924229145E-1	1,051406288E1	1,052842021E0	1,057392975E1
1,329185480E-1	-3,852444589E-1	1,052602673E1	1,050449133E0	1,058532453E1
1,341145380E-1	-3,732803464E-1	1,053081226E1	1,060020447E0	1,059060850E1
1,353105280E-1	-3,469592929E-1	1,052124119E1	1,071984529E0	1,058140103E1
1,365065170E-1	-3,110669553E-1	1,051167011E1	1,076770186E0	1,057125372E1
1,377025070E-1	-2,799602449E-1	1,050927734E1	1,081555843E0	1,056849332E1
1,388984960E-1	-2,440679073E-1	1,050449181E1	1,095912814E0	1,056432403E1
1,400944860E-1	-1,914258152E-1	1,050688457E1	1,117448211E0	1,056787386E1
1,412904750E-1	-1,459621787E-1	1,050449181E1	1,131805062E0	1,056629716E1
1,424864130E-1	-1,220339537E-1	1,049013424E1	1,143769264E0	1,055300984E1
1,436824030E-1	-8,614161611E-2	1,047817039E1	1,162911773E0	1,054285725E1
1,448783920E-1	-3,828516230E-2	1,048056316E1	1,172483087E0	1,054601283E1
1,460743820E-1	-4,785645287E-3	1,049731255E1	1,184447169E0	1,056392487E1
1,472703710E-1	7,178467698E-3	1,049252701E1	1,201196909E0	1,056106285E1
1,484663610E-1	2,392822690E-2	1,048774147E1	1,225125194E0	1,055908260E1
1,496623500E-1	5,024927482E-2	1,049970531E1	1,249053478E0	1,057385792E1
1,508583400E-1	6,939185411E-2	1,050449181E1	1,263410330E0	1,058042386E1
1,520542780E-1	7,896314561E-2	1,051167011E1	1,284945726E0	1,059020912E1
1,532502670E-1	8,135596663E-2	1,052602673E1	1,323230863E0	1,060918457E1
1,544462570E-1	8,135596663E-2	1,054038334E1	1,361516118E0	1,062826542E1
1,556422460E-1	7,896314561E-2	1,054756260E1	1,402194023E0	1,064065130E1
1,568382360E-1	6,939185411E-2	1,055952644E1	1,440479279E0	1,065755106E1
1,580342250E-1	5,503492057E-2	1,056909752E1	1,478764415E0	1,067218794E1
1,592302150E-1	5,503492057E-2	1,057149029E1	1,514656782E0	1,067958899E1
1,604262050E-1	6,460621208E-2	1,058106136E1	1,545763373E0	1,069356900E1
1,616221420E-1	6,460621208E-2	1,059063339E1	1,586441398E0	1,070899089E1
1,628181320E-1	6,939185411E-2	1,058824062E1	1,634297848E0	1,071385011E1
1,640141210E-1	9,092725813E-2	1,058345413E1	1,686939955E0	1,071744072E1
1,652101110E-1	1,124626622E-1	1,058345413E1	1,741974831E0	1,072644515E1
1,664061000E-1	1,339980662E-1	1,057627583E1	1,794616938E0	1,072829044E1
1,676020900E-1	1,507478207E-1	1,056191921E1	1,840080619E0	1,072206879E1
1,687980800E-1	1,722832322E-1	1,054995537E1	1,866401672E0	1,071516192E1
1,699940690E-1	1,986042857E-1	1,053320503E1	1,887937069E0	1,070290420E1
1,711900070E-1	2,368894368E-1	1,052363396E1	1,919043779E0	1,069979987E1
1,723859960E-1	2,823530734E-1	1,051645565E1	1,942971945E0	1,069816352E1
1,735819860E-1	3,158525825E-1	1,050688457E1	1,957328916E0	1,069231139E1
1,747779750E-1	3,326023519E-1	1,049970531E1	1,981257200E0	1,069017381E1
1,759739650E-1	3,541377485E-1	1,049252701E1	2,009970903E0	1,068917769E1
1,771699550E-1	3,828516304E-1	1,048774147E1	2,026720762E0	1,068863385E1
1,783659440E-1	4,019941986E-1	1,047817039E1	2,041077614E0	1,068268000E1
1,795619340E-1	4,163511395E-1	1,047099209E1	2,065006018E0	1,068078993E1
1,807578710E-1	4,498506486E-1	1,046620655E1	2,088934183E0	1,068211080E1
1,819538610E-1	4,761717021E-1	1,045184898E1	2,112862349E0	1,067389685E1
1,831498500E-1	5,024927258E-1	1,044227791E1	2,141576290E0	1,067145800E1
1,843458400E-1	5,383850932E-1	1,043988514E1	2,172683001E0	1,067715372E1
1,855418300E-1	5,599204898E-1	1,044945621E1	2,210968018E0	1,069546753E1
1,867378190E-1	5,838487148E-1	1,046142101E1	2,256431818E0	1,071791460E1
1,879338090E-1	6,053841114E-1	1,046142101E1	2,285145521E0	1,072519042E1
