"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1,065927350E-1	1,555334777E-1	7,178467698E-3	9,980463028E0	9,981677436E0
1,077887250E-1	1,507478207E-1	1,674975827E-2	9,987641335E0	9,988792964E0
1,089847140E-1	1,507478207E-1	1,674975827E-2	9,994820595E0	9,995971398E0
1,101808600E-1	1,579262912E-1	1,196411345E-2	9,987641335E0	9,988897000E0
1,113769020E-1	1,722832322E-1	4,785645287E-3	9,985248566E0	9,986735870E0
1,125729440E-1	1,794617027E-1	-1,196411345E-2	9,985248566E0	9,986868306E0
1,137689330E-1	1,962114573E-1	-2,392822690E-2	9,973284721E0	9,975243337E0
1,149649230E-1	2,105683982E-1	-2,153540403E-2	9,958928108E0	9,961177234E0
1,161610690E-1	2,129612118E-1	-1,674975827E-2	9,946963310E0	9,949256863E0
1,173571100E-1	2,177468538E-1	-1,435693540E-2	9,946963310E0	9,949356708E0
1,185531520E-1	2,177468538E-1	-1,914258115E-2	9,944570541E0	9,946972574E0
1,197491410E-1	2,105683982E-1	-1,435693540E-2	9,937392235E0	9,939633273E0
1,209451310E-1	2,153540403E-1	-4,785645287E-3	9,932606697E0	9,934942177E0
1,221412770E-1	2,201396823E-1	-1,914258115E-2	9,930213928E0	9,932672177E0
1,233373190E-1	2,201396823E-1	-3,828516230E-2	9,930213928E0	9,932727515E0
1,245333600E-1	2,249253243E-1	-4,546362907E-2	9,937392235E0	9,940041387E0
1,257294020E-1	2,249253243E-1	-5,742774159E-2	9,939785004E0	9,942495424E0
1,269253910E-1	2,249253243E-1	-7,896314561E-2	9,934999466E0	9,937858973E0
1,281213810E-1	2,440679073E-1	-9,092725813E-2	9,934999466E0	9,938412916E0
1,293175270E-1	2,632105052E-1	-9,332008660E-2	9,925428391E0	9,929356331E0
1,305135690E-1	2,608176768E-1	-9,810572863E-2	9,920642853E0	9,924555668E0
1,317095580E-1	2,560320199E-1	-9,571290761E-2	9,923035622E0	9,926799550E0
1,329055480E-1	2,560320199E-1	-1,004985496E-1	9,915857315E0	9,919671297E0
1,341016940E-1	2,488535494E-1	-1,100698411E-1	9,903892517E0	9,907629911E0
1,352977350E-1	2,464607358E-1	-1,052841991E-1	9,882357597E0	9,885991065E0
1,364937250E-1	2,560320199E-1	-1,004985496E-1	9,865608215E0	9,869441616E0
1,376897140E-1	2,632105052E-1	-9,332008660E-2	9,856036186E0	9,859991770E0
1,388858600E-1	2,679961324E-1	-8,374879509E-2	9,836894035E0	9,840900368E0
1,400819020E-1	2,560320199E-1	-7,417750359E-2	9,822537422E0	9,826153678E0
1,412778910E-1	2,488535494E-1	-6,221338734E-2	9,824930191E0	9,828278173E0
1,424738810E-1	2,536391914E-1	-5,264209956E-2	9,820143700E0	9,823559758E0
1,436700270E-1	2,440679073E-1	-3,110669367E-2	9,815358162E0	9,818441456E0
1,448660690E-1	2,321037948E-1	-7,178467698E-3	9,808179855E0	9,810928385E0
1,460620580E-1	2,273181528E-1	7,178467698E-3	9,789037704E0	9,791679338E0
1,472580480E-1	2,153540403E-1	2,632104978E-2	9,774680138E0	9,777087601E0
1,484541940E-1	2,009970993E-1	5,264209956E-2	9,765109062E0	9,767319285E0
1,496502350E-1	1,890329868E-1	7,417750359E-2	9,750752449E0	9,752866712E0
1,508462770E-1	1,651047617E-1	9,810572863E-2	9,734002113E0	9,735896541E0
1,520422660E-1	1,507478207E-1	1,004985496E-1	9,717252731E0	9,718941584E0
1,532382560E-1	1,387837082E-1	1,052841991E-1	9,702896118E0	9,704459736E0
1,544344020E-1	1,339980662E-1	1,196411327E-1	9,695717812E0	9,697381779E0
1,556304440E-1	1,244267747E-1	1,268195957E-1	9,698110580E0	9,699737835E0
1,568264850E-1	1,100698411E-1	1,363908947E-1	9,700503349E0	9,702086532E0
1,580224750E-1	1,100698411E-1	1,483550072E-1	9,710074425E0	9,711831440E0
1,592184640E-1	1,100698411E-1	1,579262912E-1	9,722038269E0	9,723943860E0
1,604146100E-1	1,148554832E-1	1,579262912E-1	9,729216576E0	9,731176068E0
1,616106520E-1	1,244267747E-1	1,339980662E-1	9,734002113E0	9,735719524E0
1,628066940E-1	1,292124242E-1	1,196411327E-1	9,729216576E0	9,730810091E0
1,640026830E-1	1,268195957E-1	1,268195957E-1	9,719645500E0	9,721300071E0
1,651986730E-1	1,172483116E-1	1,292124242E-1	9,705288887E0	9,706857133E0
1,663948190E-1	1,196411327E-1	1,148554832E-1	9,700503349E0	9,701920996E0
1,675908600E-1	1,244267747E-1	1,076770201E-1	9,695717812E0	9,697114016E0
1,687868500E-1	1,124626622E-1	1,052841991E-1	9,688538551E0	9,689763252E0
1,699828390E-1	1,076770201E-1	8,853443712E-2	9,702896118E0	9,703897452E0
1,711789850E-1	1,076770201E-1	6,221338734E-2	9,722038269E0	9,722833587E0
1,723750270E-1	1,028913707E-1	3,589234129E-2	9,731609344E0	9,732219445E0
1,735710160E-1	8,614161611E-2	1,435693540E-2	9,741181374E0	9,741572822E0
1,747670060E-1	6,939185411E-2	0,000000000E0	9,762716293E0	9,762962903E0
1,759631520E-1	6,939185411E-2	-1,196411345E-2	9,784252167E0	9,784505549E0
1,771591940E-1	6,699903309E-2	-2,392822690E-2	9,798608780E0	9,798867049E0
1,783551830E-1	6,221338734E-2	-4,067798331E-2	9,817750931E0	9,818032315E0
1,795511730E-1	5,264209956E-2	-5,264209956E-2	9,836894035E0	9,837175745E0
1,807473190E-1	4,067798331E-2	-5,982056633E-2	9,848857880E0	9,849123551E0
1,819433600E-1	3,589234129E-2	-6,460621208E-2	9,860821724E0	9,861098686E0
1,831393500E-1	4,067798331E-2	-8,135596663E-2	9,865608215E0	9,866027516E0
1,843353390E-1	4,546362907E-2	-1,100698411E-1	9,868000984E0	9,868719559E0
1,855314850E-1	4,067798331E-2	-1,220339537E-1	9,868000984E0	9,868839365E0
1,867275270E-1	4,067798331E-2	-1,268195957E-1	9,868000984E0	9,868899702E0
1,879235690E-1	5,503492057E-2	-1,435693651E-1	9,858428955E0	9,859627907E0
1,891196100E-1	6,699903309E-2	-1,651047617E-1	9,846465111E0	9,848077154E0
1,903156520E-1	6,939185411E-2	-1,794617027E-1	9,841679573E0	9,843560258E0
1,915116940E-1	7,896314561E-2	-1,794617027E-1	9,841679573E0	9,843632383E0
1,927077350E-1	8,374879509E-2	-1,818545163E-1	9,841679573E0	9,843715850E0
1,939037770E-1	8,135596663E-2	-1,938186288E-1	9,834501266E0	9,836747410E0
1,950997660E-1	9,810572863E-2	-2,057827413E-1	9,829715729E0	9,832358953E0
1,962957560E-1	1,148554832E-1	-2,153540403E-1	9,827322960E0	9,830353285E0
1,974918500E-1	1,076770201E-1	-2,177468538E-1	9,820143700E0	9,823147679E0
1,986879440E-1	1,004985496E-1	-2,201396823E-1	9,827322960E0	9,830302030E0
1,998839850E-1	1,052841991E-1	-2,201396823E-1	9,836894035E0	9,839920249E0
2,010800270E-1	1,100698411E-1	-2,201396823E-1	9,841679573E0	9,844756659E0
2,022760690E-1	1,172483116E-1	-2,249253243E-1	9,841679573E0	9,844947709E0
2,034721100E-1	1,172483116E-1	-2,321037948E-1	9,829715729E0	9,833154664E0
2,046681520E-1	1,124626622E-1	-2,297109663E-1	9,822537422E0	9,825866699E0
2,058641940E-1	1,172483116E-1	-2,177468538E-1	9,824930191E0	9,828042232E0
2,070601830E-1	1,172483116E-1	-2,033899277E-1	9,817750931E0	9,820557416E0
2,082561730E-1	1,052841991E-1	-1,866401732E-1	9,817750931E0	9,820089239E0
2,094762770E-1	1,004985496E-1	-1,387837082E-1	9,803394318E0	9,804891688E0
2,106961730E-1	1,004985496E-1	-1,172483116E-1	9,789037704E0	9,790255681E0
2,119161210E-1	1,028913707E-1	-9,810572863E-2	9,779465675E0	9,780498978E0
2,131361210E-1	9,810572863E-2	-6,460621208E-2	9,765109062E0	9,765815567E0
2,143560160E-1	9,810572863E-2	-3,828516230E-2	9,745966911E0	9,746535873E0
2,155759640E-1	1,052841991E-1	-1,435693540E-2	9,726823807E0	9,727404189E0
2,167959120E-1	1,004985496E-1	1,914258115E-2	9,700503349E0	9,701042811E0
2,180159120E-1	9,092725813E-2	4,785645381E-2	9,676574707E0	9,677120236E0
2,192359120E-1	8,853443712E-2	6,939185411E-2	9,657432556E0	9,658087655E0
2,204559120E-1	9,332008660E-2	7,896314561E-2	9,628718376E0	9,629494347E0
2,216758080E-1	9,092725813E-2	9,332008660E-2	9,607182503E0	9,608065989E0
2,228957560E-1	9,332008660E-2	1,196411327E-1	9,597611427E0	9,598810747E0
2,241157040E-1	8,853443712E-2	1,411765367E-1	9,583254814E0	9,584703542E0
2,253356520E-1	8,135596663E-2	1,483550072E-1	9,571290970E0	9,572786367E0
2,265556000E-1	8,374879509E-2	1,483550072E-1	9,564111710E0	9,565628880E0
2,277756000E-1	8,614161611E-2	1,483550072E-1	9,559326172E0	9,560865361E0
2,289956000E-1	9,571290761E-2	1,579262912E-1	9,554540634E0	9,556325047E0
2,302156000E-1	1,100698411E-1	1,627119333E-1	9,542576790E0	9,544598595E0
2,314355480E-1	1,244267747E-1	1,698904037E-1	9,533005714E0	9,535331285E0
2,326554960E-1	1,459621787E-1	1,674975902E-1	9,528220177E0	9,530810046E0
2,338754440E-1	1,627119333E-1	1,603191197E-1	9,523433685E0	9,526172713E0
2,350953910E-1	1,842473447E-1	1,555334777E-1	9,521040916E0	9,524093546E0
2,363153390E-1	2,105683982E-1	1,459621787E-1	9,535398483E0	9,538839984E0
2,375352870E-1	2,225325108E-1	1,387837082E-1	9,552147865E0	9,555747510E0
2,387552350E-1	2,416750938E-1	1,292124242E-1	9,556933403E0	9,560861822E0
2,399751830E-1	2,632105052E-1	1,220339537E-1	9,556933403E0	9,561336106E0
2,411951310E-1	2,871387303E-1	1,196411327E-1	9,566504478E0	9,571560510E0
2,424150790E-1	3,110669553E-1	1,076770201E-1	9,578469276E0	9,584123886E0
2,436350790E-1	3,134597540E-1	9,571290761E-2	9,585647583E0	9,591249010E0
2,448550790E-1	3,254238665E-1	9,092725813E-2	9,604789734E0	9,610731205E0
2,460750790E-1	3,278166950E-1	8,374879509E-2	9,626325607E0	9,632269844E0
2,472950270E-1	3,110669553E-1	7,178468257E-2	9,645467758E0	9,650749399E0
2,485149750E-1	3,086741269E-1	5,742774159E-2	9,662218094E0	9,667317940E0
2,497349230E-1	2,847459018E-1	3,589234129E-2	9,683753014E0	9,688005002E0
2,509548710E-1	2,512463629E-1	2,632104978E-2	9,714859962E0	9,718143939E0
2,521748190E-1	2,273181528E-1	1,674975827E-2	9,748359680E0	9,751024077E0
