"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1,132529190E-1	-2,536391914E-1	9,702896118E0	1,311266780E0	9,794383415E0
1,144489080E-1	-2,440679073E-1	9,698110580E0	1,296909928E0	9,787486569E0
1,156448460E-1	-2,297109663E-1	9,705288887E0	1,282552958E0	9,792361390E0
1,168407830E-1	-2,105683982E-1	9,702896118E0	1,277767301E0	9,788933619E0
1,180368250E-1	-1,890329868E-1	9,695717812E0	1,270588875E0	9,780443417E0
1,192327620E-1	-1,627119333E-1	9,693324089E0	1,265803218E0	9,776976263E0
1,204287000E-1	-1,435693651E-1	9,686145782E0	1,268195987E0	9,769869669E0
1,216246370E-1	-1,268195957E-1	9,688538551E0	1,272981644E0	9,772632436E0
1,228206790E-1	-1,172483116E-1	9,695717812E0	1,277767301E0	9,780254614E0
1,240166170E-1	-1,052841991E-1	9,700503349E0	1,268195987E0	9,783617483E0
1,252125540E-1	-8,614161611E-2	9,702896118E0	1,258624673E0	9,784566905E0
1,264084920E-1	-7,178468257E-2	9,710074425E0	1,258624673E0	9,791569560E0
1,276045330E-1	-5,742774159E-2	9,710074425E0	1,258624673E0	9,791474830E0
1,288005230E-1	-4,546362907E-2	9,717252731E0	1,261017561E0	9,798838343E0
1,299964600E-1	-3,349951655E-2	9,729216576E0	1,270588875E0	9,811889394E0
1,311923980E-1	-1,674975827E-2	9,734002113E0	1,268195987E0	9,816282329E0
1,323883350E-1	7,178467698E-3	9,738788605E0	1,258624673E0	9,819785694E0
1,335843770E-1	2,392822690E-2	9,736394882E0	1,249053478E0	9,816215791E0
1,347803140E-1	2,153540403E-2	9,731609344E0	1,244267821E0	9,810855550E0
1,359762520E-1	2,392822690E-2	9,724431038E0	1,232303619E0	9,802229531E0
1,371721890E-1	3,349951655E-2	9,710074425E0	1,205982566E0	9,784736149E0
1,383682310E-1	4,307080805E-2	9,700503349E0	1,184447169E0	9,772642192E0
1,395642210E-1	5,503492057E-2	9,686145782E0	1,182054400E0	9,758160768E0
1,407601580E-1	7,417750359E-2	9,669396400E0	1,189232826E0	9,742535798E0
1,419560960E-1	8,374879509E-2	9,664610863E0	1,184447169E0	9,737280528E0
1,431520850E-1	7,896314561E-2	9,662218094E0	1,174875975E0	9,733705729E0
1,443480750E-1	8,135596663E-2	9,652647018E0	1,172483087E0	9,723935923E0
1,455440120E-1	8,135596663E-2	9,645467758E0	1,179661512E0	9,717678136E0
1,467399500E-1	8,853443712E-2	9,635896683E0	1,184447169E0	9,708823735E0
1,479359920E-1	1,004985496E-1	9,633503914E0	1,189232826E0	9,707150577E0
1,491319290E-1	1,172483116E-1	9,643074989E0	1,198804140E0	9,718012852E0
1,503278670E-1	1,268195957E-1	9,643074989E0	1,217946768E0	9,720512990E0
1,515238040E-1	1,244267747E-1	9,633503914E0	1,239482164E0	9,713711737E0
1,527198460E-1	1,244267747E-1	9,631111145E0	1,251446247E0	9,712872985E0
1,539157830E-1	1,172483116E-1	9,631111145E0	1,261017561E0	9,714021533E0
1,551117210E-1	1,148554832E-1	9,623932838E0	1,277767301E0	9,709066090E0
1,563076580E-1	1,244267747E-1	9,614361763E0	1,289731383E0	9,701280388E0
1,575037000E-1	1,268195957E-1	9,597611427E0	1,299302697E0	9,685990699E0
1,586996370E-1	1,363908947E-1	9,573683739E0	1,320838094E0	9,665331659E0
1,598955750E-1	1,411765367E-1	9,561718941E0	1,359123230E0	9,658862038E0
1,610915120E-1	1,411765367E-1	9,559326172E0	1,397408366E0	9,661956211E0
1,622875540E-1	1,363908947E-1	9,549755096E0	1,421336651E0	9,655911285E0
1,634835440E-1	1,411765367E-1	9,525827408E0	1,450050473E0	9,636595093E0
1,646794810E-1	1,411765367E-1	9,501898766E0	1,483550072E0	9,618052390E0
1,658754190E-1	1,339980662E-1	9,482755661E0	1,517049551E0	9,604272474E0
1,670713560E-1	1,411765367E-1	9,466006279E0	1,536192179E0	9,590885887E0
1,682673980E-1	1,435693651E-1	9,449256897E0	1,557727575E0	9,577869453E0
1,694633870E-1	1,483550072E-1	9,434899330E0	1,581655741E0	9,567704503E0
1,706593250E-1	1,579262912E-1	9,415757179E0	1,586441398E0	9,549775928E0
1,718552620E-1	1,483550072E-1	9,408578873E0	1,586441398E0	9,542544835E0
1,730512000E-1	1,363908947E-1	9,410971642E0	1,596012712E0	9,546321087E0
1,742472420E-1	1,220339537E-1	9,413364410E0	1,600798368E0	9,549286739E0
1,754431790E-1	1,124626622E-1	9,418149948E0	1,598405480E0	9,553486085E0
