"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.386591160E-1	2.871387303E-1	1.002592683E0	9.748359680E0	9.803986801E0
2.398552100E-1	2.751746178E-1	9.930213690E-1	9.755537987E0	9.809808047E0
2.410513040E-1	2.560320199E-1	9.906286001E-1	9.757930756E0	9.811427524E0
2.422473970E-1	2.488535494E-1	1.000199914E0	9.762716293E0	9.816972924E0
2.434434910E-1	2.536391914E-1	1.014556766E0	9.777072906E0	9.832843581E0
2.446395850E-1	2.488535494E-1	1.019342422E0	9.789037704E0	9.845112810E0
2.458356790E-1	2.536391914E-1	1.016949654E0	9.815358162E0	9.871158761E0
2.470317720E-1	2.608176768E-1	1.012163997E0	9.844072342E0	9.899407158E0
2.482278660E-1	2.656033039E-1	1.012163997E0	9.860821724E0	9.916190102E0
2.494239600E-1	2.584248483E-1	1.014556766E0	9.872786522E0	9.928142955E0
2.506200540E-1	2.536391914E-1	1.016949654E0	9.899106979E0	9.954438127E0
2.518161470E-1	2.560320199E-1	1.024128079E0	9.915857315E0	9.971891346E0
2.530122410E-1	2.536391914E-1	1.033699393E0	9.920642853E0	9.977575952E0
2.542083350E-1	2.536391914E-1	1.045663476E0	9.927821159E0	9.985959038E0
2.554044290E-1	2.560320199E-1	1.050449133E0	9.934999466E0	9.993658497E0
2.566005220E-1	2.512463629E-1	1.057627559E0	9.934999466E0	9.994294131E0
2.577966160E-1	2.464607358E-1	1.060020447E0	9.934999466E0	9.994428479E0
2.589927100E-1	2.416750938E-1	1.048056364E0	9.946963310E0	1.000494418E1
2.601888040E-1	2.440679073E-1	1.043270707E0	9.958928108E0	1.001639815E1
2.613848970E-1	2.464607358E-1	1.043270707E0	9.968499184E0	1.002597290E1
2.625809910E-1	2.464607358E-1	1.040877819E0	9.973284721E0	1.003048242E1
2.637770850E-1	2.392822653E-1	1.038485050E0	9.987641335E0	1.004433605E1
2.649731790E-1	2.225325108E-1	1.033699393E0	9.997213364E0	1.005297619E1
2.661692720E-1	2.201396823E-1	1.028913736E0	9.985248566E0	1.004053355E1
2.673653660E-1	2.177468538E-1	1.014556766E0	9.973284721E0	1.002712059E1
2.685614600E-1	2.105683982E-1	1.007378340E0	9.970891953E0	1.002386335E1
2.697575540E-1	2.081755698E-1	1.000199914E0	9.968499184E0	1.002071419E1
2.709536470E-1	2.177468538E-1	9.930213690E-1	9.963713646E0	1.001544281E1
2.721497410E-1	2.297109663E-1	9.882357717E-1	9.956535339E0	1.000809537E1
2.733458350E-1	2.392822653E-1	9.882357717E-1	9.942177773E0	9.994036462E0
2.745419290E-1	2.584248483E-1	9.834501147E-1	9.930213928E0	9.982139359E0
2.757380220E-1	2.608176768E-1	9.762716293E-1	9.915857315E0	9.967214177E0
2.769341160E-1	2.584248483E-1	9.762716293E-1	9.901499748E0	9.952868278E0
2.781302100E-1	2.656033039E-1	9.690931439E-1	9.889535904E0	9.940453060E0
2.793263040E-1	2.751746178E-1	9.595218897E-1	9.872786522E0	9.923120328E0
2.805223970E-1	2.799602449E-1	9.475577474E-1	9.858428955E0	9.907818372E0
2.817184910E-1	2.799602449E-1	9.451649189E-1	9.839286804E0	9.888542829E0
2.829145850E-1	2.847459018E-1	9.379864931E-1	9.812965393E0	9.861804535E0
2.841106790E-1	3.062812984E-1	9.284151793E-1	9.793823242E0	9.842496466E0
2.853067720E-1	3.326023519E-1	9.188438654E-1	9.779465675E0	9.828166018E0
2.865028660E-1	3.469592929E-1	9.044869542E-1	9.760323524E0	9.808281843E0
2.876989600E-1	3.565305769E-1	8.973084688E-1	9.741181374E0	9.788916748E0
2.888950540E-1	3.661018610E-1	9.044869542E-1	9.731609344E0	9.780406313E0
2.900911470E-1	3.732803464E-1	9.044869542E-1	9.722038269E0	9.771154639E0
2.912872410E-1	3.684946895E-1	9.020941257E-1	9.712467194E0	9.761228464E0
2.924833350E-1	3.613162339E-1	8.997012973E-1	9.712467194E0	9.760739256E0
2.936794290E-1	3.541377485E-1	8.925228715E-1	9.714859962E0	9.762198252E0
2.948755220E-1	3.565305769E-1	8.949156404E-1	9.724431038E0	9.772028810E0
2.960716160E-1	3.661018610E-1	8.973084688E-1	9.724431038E0	9.772602114E0
2.972677100E-1	3.876372576E-1	8.973084688E-1	9.717252731E0	9.766290277E0
2.984638040E-1	3.948157430E-1	8.973084688E-1	9.717252731E0	9.766577835E0
2.996598970E-1	3.948157430E-1	8.925228715E-1	9.724431038E0	9.773281719E0
3.008559910E-1	4.019941986E-1	8.925228715E-1	9.729216576E0	9.778335829E0
3.020520850E-1	4.115654826E-1	8.853443861E-1	9.731609344E0	9.780462221E0
3.032481790E-1	4.211367965E-1	8.853443861E-1	9.726823807E0	9.776108236E0
3.044442720E-1	4.163511395E-1	8.973084688E-1	9.724431038E0	9.774613536E0
3.056403660E-1	4.235295951E-1	8.877372146E-1	9.729216576E0	9.778809225E0
3.068364600E-1	4.402793646E-1	8.781659007E-1	9.731609344E0	9.781065469E0
