"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1,515198010E-1	7,657032460E-2	9,829715729E0	4,642075896E-1	9,840968601E0
1,527157910E-1	6,221338734E-2	9,844072342E0	4,474578202E-1	9,854432976E0
1,539118320E-1	3,828516230E-2	9,860821724E0	4,402793646E-1	9,870720174E0
1,551078740E-1	2,392822690E-2	9,877572060E0	4,331009090E-1	9,887091521E0
1,563038640E-1	1,435693540E-2	9,884750366E0	4,235295951E-1	9,893830059E0
1,574999050E-1	-7,178467698E-3	9,896714211E0	3,996013701E-1	9,904780914E0
1,586958950E-1	-3,828516230E-2	9,901499748E0	3,876372576E-1	9,909158676E0
1,598918840E-1	-5,503492057E-2	9,899106979E0	3,900300860E-1	9,906940562E0
1,610879260E-1	-6,460621208E-2	9,906285286E0	3,924229145E-1	9,914265372E0
1,622839160E-1	-7,178468257E-2	9,908679008E0	3,876372576E-1	9,916518309E0
1,634799570E-1	-7,657032460E-2	9,911071777E0	3,780659735E-1	9,918575536E0
1,646759470E-1	-9,810572863E-2	9,918250084E0	3,708875179E-1	9,925667081E0
1,658719890E-1	-1,220339537E-1	9,934999466E0	3,661018610E-1	9,942491501E0
1,670679780E-1	-1,292124242E-1	9,946963310E0	3,613162339E-1	9,954362077E0
1,682639680E-1	-1,411765367E-1	9,954142570E0	3,469592929E-1	9,961187975E0
1,694600090E-1	-1,579262912E-1	9,970891953E0	3,206382394E-1	9,977296023E0
1,706559990E-1	-1,651047617E-1	9,973284721E0	2,991028428E-1	9,979134743E0
1,718520410E-1	-1,818545163E-1	9,970891953E0	2,847459018E-1	9,976614537E0
1,730480300E-1	-1,962114573E-1	9,973284721E0	2,656033039E-1	9,978750031E0
1,742440720E-1	-1,938186288E-1	9,975677490E0	2,536391914E-1	9,980783531E0
1,754400610E-1	-1,818545163E-1	9,968499184E0	2,464607358E-1	9,973203594E0
1,766360510E-1	-1,603191197E-1	9,968499184E0	2,344966233E-1	9,972545656E0
